lexeme,sub_trait,subtrait_id
bergemuruh,e_warmth,36
disamperin,e_warmth,36
dideketin,e_warmth,36
didatangin,e_warmth,36
dukung,e_warmth,36
mensupport,e_warmth,36
kumpul,e_warmth,36
makelar,e_warmth,36
pujian,e_warmth,36
janji,e_warmth,36
ngga_diajak,e_warmth,36
kaga_ikut,e_warmth,36
gak_ikut,e_warmth,36
keliling,e_warmth,36
memutari,e_warmth,36
ramah_lingkungan,e_warmth,36
digusur,e_warmth,36
diusir,e_warmth,36
tolong,e_warmth,36
bantuan,e_warmth,36
ngumpulin,e_warmth,36
mengumpulkan,e_warmth,36
publik,e_warmth,36
keterbukaan,e_warmth,36
terangan_terangan,e_warmth,36
diajak_ngomong,e_warmth,36
bersenggama,e_warmth,36
damainya,e_warmth,36
jatuh_cinta,e_warmth,36
kedatengan,e_warmth,36
kunjungan,e_warmth,36
nengok,e_warmth,36
kabarin,e_warmth,36
membela,e_warmth,36
support,e_warmth,36
diajakin,e_warmth,36
kisahnya,e_warmth,36
cerita,e_warmth,36
dongeng,e_warmth,36
salam_hangat,e_warmth,36
sambutan,e_warmth,36
salam_sejahtera,e_warmth,36
siap_merapat,e_warmth,36
mendekat,e_warmth,36
serentak,e_warmth,36
serempak,e_warmth,36
bersamaan,e_warmth,36
lesu,e_warmth,36
lemes,e_warmth,36
lemah,e_warmth,36
cape,e_warmth,36
kita_ketemu,e_warmth,36
mengadaptasi,e_warmth,36
berbagi,e_warmth,36
ayukk,e_warmth,36
ayo,e_warmth,36
berbaur,e_warmth,36
berkumpul,e_warmth,36
lelucon,e_warmth,36
gurauan,e_warmth,36
kunjungi_yuk,e_warmth,36
hayu_sini,e_warmth,36
diajak,e_warmth,36
bersahabat,e_warmth,36
berkoodrinasi,e_warmth,36
pertemanan,e_warmth,36
menyambut,e_warmth,36
tangan_terbuka,e_warmth,36
sukarela,e_warmth,36
rendah_hati,e_warmth,36
tidak_sombong,e_warmth,36
mengajak,e_warmth,36
berawal,e_warmth,36
kasihan,e_warmth,36
care,e_warmth,36
kepedulian,e_warmth,36
berkawan,e_warmth,36
berkesinambungan,e_warmth,36
bercerita,e_warmth,36
berjejaring,e_warmth,36
mengunjungi,e_warmth,36
ayo_merapat,e_warmth,36
kemitraan,e_warmth,36
jenius,e_warmth,36
pintar,e_warmth,36
ini_biasa,e_warmth,36
bagus_sekali,e_warmth,36
tidak_ada_masalah,e_warmth,36
bermaaf_maafan,e_warmth,36
hangat,e_warmth,36
dicintai,e_warmth,36
beruntung,e_warmth,36
orang_yang_dicintai,e_warmth,36
jangan_menyerah,e_warmth,36
tak_ada_kata_jera,e_warmth,36
kita_belum_kalah,e_warmth,36
keluarga_kecil,e_warmth,36
sederhana,e_warmth,36
ciye,e_warmth,36
kamu_hebat,e_warmth,36
widiih_jago,e_warmth,36
ngobrol_ngobrol,e_warmth,36
persahabatan,e_warmth,36
keren_kak,e_warmth,36
abis_fotoin,e_warmth,36
ah,e_warmth,36
apa_kabar,e_warmth,36
becanda,e_warmth,36
bro_bro_broooo,e_warmth,36
brooo,e_warmth,36
broooo,e_warmth,36
broooooo,e_warmth,36
brooooooo,e_warmth,36
doa_terbaik_terpanjatkan,e_warmth,36
hangatnya,e_warmth,36
hasil_yang_bagus,e_warmth,36
hey,e_warmth,36
ijinkan_kami,e_warmth,36
jenaka,e_warmth,36
kehangatan,e_warmth,36
mantul,e_warmth,36
mariii,e_warmth,36
mengagumi,e_warmth,36
mengawali_hari_dengan_kopi,e_warmth,36
mengawali_hari_dengan_teh,e_warmth,36
salam_buat,e_warmth,36
salut_banget,e_warmth,36
sehat_terus_om,e_warmth,36
semangat_mereka_adalah_inspirasi,e_warmth,36
semangat_peduli,e_warmth,36
tergemas,e_warmth,36
wah_hebat,e_warmth,36
baru_kenal,e_warmth,36
pertama_kali_kenal,e_warmth,36
punya_orang2_tersayang,e_warmth,36
luv,e_warmth,36
bucin,e_warmth,36
gemesh,e_warmth,36
imut2_bngt,e_warmth,36
emina_selalu_juara,e_warmth,36
selamat_kerja,e_warmth,36
dicintai_teman_temannya,e_warmth,36
sambutan_hangatnya,e_warmth,36
pelukan,e_warmth,36
kenalin,e_warmth,36
sayang_mama,e_warmth,36
cinta_tanah_air,e_warmth,36
kebersamaan,e_warmth,36
bahagia_bersama,e_warmth,36
mohon_cek,a_altruism,0
2_hari_lagi,a_straightfordwardness,7
udah_masukin,a_competence,2
siap_siap_aah,a_modesty,6
mohon_infonya,a_altruism,0
semoga_semakin_lebih_baik,a_modesty,6
gitu_kek,a_straightforwardness,8
terima_kasih_sebelumnya,a_modesty,6
tonton_aku_juga_ya,a_altruism,0
plisss,a_modesty,6
gasempet,a_straightforwardness,8
bawa_mereka_lagiii,a_altruism,0
udah_ga_tinggal_disini,a_straightfordwardness,7
pwis,a_modesty,6
sebenernya_mereka_ini,a_straightforwardness,8
misi_admin,a_modesty,6
mkzh,a_modesty,6
bener_banget_min,a_trust,10
kok_kaya_pramugari,a_straightforwardness,8
dana_blm_kembali,a_straightforwardness,8
tengkyu,a_modesty,6
anda_beruntung,a_altruism,0
haiiii_malam_kak,a_modesty,6
daripada_bete,a_compliance,3
aku_yakin_pasti,a_trust,10
dm_ku_belum_di_baca,a_straightforwardness,8
biar_saingan,a_competence,2
maaf_saya_mau_tanya,a_compliance,3
pasti_weh_ya,a_trust,10
pasti,a_trust,10
beuki,a_straightforwardness,8
fiks,a_trust,10
bole,a_modesty,6
pls,a_tendermindedness,9
sekalian,a_straightforwardness,8
ga_ada_sih,a_straightforwardness,8
tbh,a_straightforwardness,8
wes,a_straightforwardness,8
kenapa_ga_boleh,a_straightforwardness,8
asli_gaje_banget,a_straightforwardness,8
wokee,a_compliance,3
ga_jadi_galau,a_competence,2
banyak_banget_hadiahnya,a_straightforwardness,8
mantap_promonya,a_straightforwardness,8
udah_berbulan_bulan,a_straightfordwardness,7
disini_aja_ya,a_altruism,0
inget_banget_dulu,a_straightforwardness,8
karena_perbedaan,a_straightforwardness,8
giveaway,a_altruism,0
ada_penipuan_gitu,a_straightforwardness,8
hai_min,a_modesty,6
saya_punya_dua,a_straightforwardness,8
maaf_ikut,a_modesty,6
samaaaa_dah,a_straightforwardness,8
mau_dong_min,a_straightforwardness,8
ou_gt,a_altruism,0
cek_dm_ku_yaaa,a_modesty,6
pagiii_min,a_modesty,6
baik_baik,a_straightforwardness,8
saya_gak_permasalahkan,a_modesty,6
gitu_dong,a_straightforwardness,8
kasih_min,a_tendermindedness,9
padahal,a_straightforwardness,8
aku_udah_pastiin,a_trust,10
monggo,a_tendermindedness,9
kelamaan_keburu_dateng,a_straightforwardness,8
puntennn,a_modesty,6
pingin_dapet,a_modesty,6
asli,a_straightfordwardness,7
menurut_kalian,a_compliance,3
kenyang,a_straightfordwardness,7
perbaikin,a_straightfordwardness,7
makasih_sarannya,a_compliance,3
nanti_saya,a_compliance,3
bantu_input_resi,a_tendermindedness,9
agar_tidak_ada,a_tendermindedness,9
agar_tidak_ada_korban,a_tendermindedness,9
hay_admin,a_modesty,6
dear_admin,a_modesty,6
komplain_gaada_respon,a_straightforwardness,8
dari_kemarin_sampai_sekarang,a_straightforwardness,8
jawabannya_cuma,a_straightforwardness,8
halo_selamat_siang,a_modesty,6
cancel_orderan,a_straightforwardness,8
sudah_bisa_diselesaikan,a_altruism,0
saya_keberatan,a_straightfordwardness,7
status_toko_masih,a_straightfordwardness,7
sepakat_sama_buyer,a_straightforwardness,8
ketika_kuota_abis,a_straightforwardness,8
boleh_minta,a_altruism,0
stok_tidak_cukup,a_straightfordwardness,7
sudah_menerima,a_modesty,6
sudah_diterima,a_modesty,6
oleh_si_pembeli,a_straightforwardness,8
dari_kemarin_sore,a_straightforwardness,8
alasannya_belum_cair,a_straightforwardness,8
udah_hari_ke_12,a_straightforwardness,8
jadi_bertele_tele_pelayanannya,a_compliance,3
karena_barang_sudah_diterima,a_straightforwardness,8
hallo_kak,a_modesty,6
ini_ya,a_straightfordwardness,7
sudah_3_hari,a_straightforwardness,8
sudah_beberapa_hari,a_straightforwardness,8
sudah_5_hari,a_straightforwardness,8
malam_min,a_modesty,6
selalu_sedia_membantu,a_altruism,0
saya_mau_ganti,a_modesty,6
saya_mau_cari_lagi,a_modesty,6
saya_terpilih,a_straightforwardness,8
semoga_tidak_ada,a_modesty,6
semoga_tidak_terkendala,a_modesty,6
dana_saya_sudah_balik,a_compliance,3
terima_kasih_responsnya,a_modesty,6
apa_bisa,a_altruism,0
sebenarnya_tidak_ingin,a_straightforwardness,8
saya_tanya_baik_baik,a_compliance,3
sore_kak,a_modesty,6
apakah_bisa,a_altruism,0
apa_sekarang_bisa,a_altruism,0
baiklah,a_compliance,3
baik,a_straightforwardness,8
ditelp_ora_ngangkat,a_straightfordwardness,7
pa_kabar,a_modesty,6
pakabs,a_modesty,6
pa_kabar_kak,a_modesty,6
ikut_sekali,a_trust,10
saya_sudah_sepakat,a_trust,10
selamat_siang,a_modesty,6
selamat_siang_kak,a_modesty,6
selamat_siang_admin,a_modesty,6
mohon_maaf_min,a_altruism,0
yang_saya_hormati,a_altruism,0
tanpa_sepengetahuan_pengguna,a_straightfordwardness,7
motongnya_tiap_hari,a_straightfordwardness,7
aplikasi_hanya_sebatas_permainan,a_straightfordwardness,7
hoak_yah,a_compliance,3
ini_hoax,a_straightfordwardness,7
hoax,a_straightfordwardness,7
sampai_sekarang,a_straightforwardness,8
min_maaf,a_altruism,0
dia_melakukan_penipuan,a_straightfordwardness,7
betul,a_trust,10
iya_betul,a_straightfordwardness,7
sudah,a_straightfordwardness,7
sudah_selesai,a_straightfordwardness,7
ya_betul_min,a_trust,10
terimakasih_atas_bantuannya,a_altruism,0
itu_berbeda,a_straightforwardness,8
berbeda_ya,a_straightforwardness,8
ini_akun_saya,a_trust,10
tagihan_saya_kadaluarsa,a_straightforwardness,8
jelas_jebakan_ini,a_trust,10
selamat_malam,a_modesty,6
selamat_malam_min,a_modesty,6
saya_tidak_punya,a_straightforwardness,8
tidak_punya,a_straightforwardness,8
kaga_bisa_masuk,a_straightforwardness,8
nampaknya,a_straightforwardness,8
sudah_delivered,a_straightfordwardness,7
halo_malam,a_modesty,6
padahal_saya_gatau,a_compliance,3
gatau_loh,a_straightforwardness,8
saya_aja_gatau,a_compliance,3
sementara_saya_hanya,a_straightforwardness,8
kendala_sudah_jelas,a_trust,10
apa_kabar_nih,a_modesty,6
selamat_sore,a_modesty,6
okay,a_compliance,3
okeeeee,a_compliance,3
hai_kak,a_modesty,6
mana_gak_ada,a_straightforwardness,8
jangan_ngeprank,a_altruism,0
ashiap,a_compliance,3
shiap,a_compliance,3
maaf_banget,a_altruism,0
mohon_maaf_sebelumnya,a_modesty,6
sama_sekali_tidak_ada,a_trust,10
mohon_dapat_diinformasikan,a_altruism,0
terimakasih_bebeb,a_modesty,6
nih,a_straightfordwardness,7
oiya_bagaimana_mereka,a_altruism,0
lama_banget_masuknya,a_straightforwardness,8
lama_bgt,a_straightforwardness,8
tidak_akan_selesai,a_trust,10
bahaya_itu,a_straightfordwardness,7
dear_min,a_modesty,6
ga_bisa_juga,a_straightforwardness,8
ia,a_straightforwardness,8
siang_ka,a_modesty,6
apa_kabar_bro,a_modesty,6
jadi_saya_bantu,a_altruism,0
awalnya,a_straightfordwardness,7
sabar_kak,a_modesty,6
saya_ga_butuh,a_straightfordwardness,7
jangan_ditutup,a_straightfordwardness,7
mohon_dengan_sangat,a_tendermindedness,9
hak_uang_saya,a_straightfordwardness,7
kan,a_straightfordwardness,7
maaf_atas_kendalanya,a_altruism,0
kamsya_hamnida,a_modesty,6
intinya_bantu_ya,a_straightfordwardness,7
selamat_menjalankan_ibadah_puasa,a_tendermindedness,9
pembeli_sudah_sepakat,a_trust,10
thanx,a_modesty,6
sudah_terselesaikan_kendalanya,a_straightfordwardness,7
saya_dm_ya,a_modesty,6
lama_syekaleee,a_straightforwardness,8
oke_dikopi,a_compliance,3
hati_hati_teman,a_tendermindedness,9
sampun,a_straightfordwardness,7
mudah_mudahan_ada_rejeki,a_tendermindedness,9
terimakasih_kembali,a_modesty,6
selamat_mba,a_modesty,6
ribet_amat_yaa,a_straightforwardness,8
ini_tulisan_bos,a_straightforwardness,8
dinyatakan,a_straightfordwardness,7
tidak_terbaca,a_straightfordwardness,7
kok_malah_gua,a_compliance,3
dm_wae,a_altruism,0
malam_mimin,a_modesty,6
wong,a_straightfordwardness,7
oh_siap,a_compliance,3
siap,a_compliance,3
semoga_ini_membantu,a_altruism,0
waah_terimakasih,a_modesty,6
pagi,a_modesty,6
sama_nih,a_straightforwardness,8
please,a_modesty,6
pls,a_modesty,6
susah_amat_ya,a_tendermindedness,9
padahal_sudah_dicoba,a_straightforwardness,8
mau_belanja_nih,a_straightforwardness,8
selamat_buat_kalian,a_modesty,6
masama,a_modesty,6
nah_terus_saya,a_straightforwardness,8
tanpa_perlu,a_straightforwardness,8
terimakasih_sudah_dijawab,a_modesty,6
ga_ada_dm,a_straightforwardness,8
dari_semalam,a_straightforwardness,8
betul_kok,a_trust,10
silahkan_dibalas_lagi,a_compliance,3
tengkyuu,a_modesty,6
banyak_juga_ya,a_modesty,6
yoi_ga_apa_apa,a_compliance,3
halo_toped,a_modesty,6
hati_hati_jebakan,a_altruism,0
bantu_ya_hehe,a_modesty,6
tetap_sehat_ya,a_tendermindedness,9
semoga_menang,a_modesty,6
penjual_yang_seenaknya,a_altruism,0
bismillah_semoga,a_tendermindedness,9
semoga_bisa_dapet,a_altruism,0
padahal_sudah_tidak_ada,a_straightforwardness,8
hallo,a_modesty,6
iya_nih_om,a_compliance,3
yang_paling_aku_sukai,a_straightforwardness,8
emang_berasa_banget,a_straightforwardness,8
bismillah_punten,a_tendermindedness,9
sama_seperti_bapaknya,a_trust,10
dia_awalnya,a_straightforwardness,8
oh_ya,a_straightforwardness,8
doyan_rebahan,a_straightforwardness,8
kemana_mana_pasti_bawa,a_trust,10
dia_aneh,a_straightforwardness,8
seneng_ih,a_compliance,3
makasih_banyak_ya,a_tendermindedness,9
seneng_banget_banget,a_compliance,3
iya_makasih_ya,a_modesty,6
taulah_ya,a_trust,10
kan_belum,a_straightforwardness,8
sifat_mereka_sama,a_straightforwardness,8
jadi_ceritanya,a_straightforwardness,8
maaf_min,a_straightforwardness,8
ga_manipulasi_apapun,a_straightforwardness,8
juseyoo,a_modesty,6
sukses_terus,a_tendermindedness,9
gini_ya_mas,a_straightforwardness,8
emang_hebat_banget,a_modesty,6
gak_nyambung_coy,a_straightforwardness,8
wah_mantab,a_modesty,6
semoga_lebih_maju,a_tendermindedness,9
terimakasih_juga,a_modesty,6
bentar_ya,a_modesty,6
pasti_mau_lah,a_trust,10
siapa_yang_gak_pengen,a_trust,10
itu_gak_murah,a_straightforwardness,8
menjamin,a_trust,10
proses_pengembalian_rusak,a_straightforwardness,8
sekalian_buat_temen,a_straightforwardness,8
ngobatin,a_altruism,0
trims,a_modesty,6
hak_saya,a_straightfordwardness,7
ini_resi_bokingnya,a_straightforwardness,8
saya_tidak_aktifkan,a_straightforwardness,8
ini_nomor_transaksinya,a_straightforwardness,8
pengen_ikutan_donasi,a_altruism,0
thanks_bukabantuan,a_tendermindedness,9
itu_beneran,a_straightforwardness,8
barang_sudah_diterima,a_straightforwardness,8
bokek,c_competence,15
opsi,c_deliberation,16
pilihan,c_deliberation,16
udah_saya_bales,c_self-diciplines,24
cek_dm_ya,c_order,23
membatalkan,c_deliberation,16
batalin,c_deliberation,16
kalo_batalin,c_deliberation,16
udah_pasti_kan,c_deliberation,16
dinotice_nih,c_deliberation,16
cek_dm,c_order,23
min_cek_dm,c_order,23
lumayan_dapat_pointnya,c_deliberation,16
cek_dm_ku_juga_dong,c_order,23
cek_dm_saya_dong,c_order,23
atau_kek_mana,c_deliberation,16
kok_udah_diklaim,c_deliberation,16
jadi_lebih_hemat,c_competence,15
katanya_hari_kerja,c_deliberation,16
biasanya_seminggu,c_order,23
memperluas,c_competence,15
saya_mau_berhenti,c_achievement,11
jangan_kasih_jawaban,c_order,23
sudah_saya_dm,c_competence,15
mereka_sering,c_competence,15
sering,c_self_discipline,26
mereka_lagi_terkenal,c_achievement,11
kalau_sekarang,c_deliberation,16
pepepeppe,c_order,23
mereka_ini_apa_jobdesknya,c_delibration,17
apa_memang_dibutuhkan,c_deliberation,16
cek_dm_ya_tolong,c_order,23
minimal_brp_ya,c_dutifullness,18
mau_tanya_nih,c_dutifullness,18
eh_iya_juga_yah,c_deliberation,16
bales_minnnnnnnnn,c_order,23
apa_kayak_kemarin,c_deliberation,16
cek_dm_atuh,c_order,23
di_konfirmasi_yaa,c_order,23
sumpa_si,c_self_discipline,26
min_jawab,c_order,23
baru_sadar,c_deliberation,16
mau_ngecek,c_deliberation,16
apa_masih_sama,c_deliberation,16
admin_jawab_dong,c_order,23
yang_lain_juga_boleh,c_deliberation,16
tolong_diperbaiki,c_order,23
biar_ngga_dibatasi,c_dutifulness,21
padahal,c_deliberation,16
mohon__jawab_dm,c_order,23
bls_dm,c_order,23
tapi_kok,c_deliberation,16
lagi_lah,c_dutifullnesss,19
promosiin,c_assertiveness,14
mending_aku_ya,c_competence,15
cek_dm_kak,c_order,23
paling_utama,c_competence,15
detail,c_achievement,11
yang_nanggung_siapa,c_dutifullness,18
kok_gak_bisa_sii,c_competence,15
ini_kenapa_ya,c_deliberation,16
iya_sih,c_deliberation,16
sistem_tawar,c_self_discipline,26
aku_sih_siap,c_achievement,11
aku_bales_nanti,c_self-diciplines,24
segera_perbaiki,c_order,23
kudu_ini_mah,c_dutifullnesss,19
apa_menyediakan,c_deliberation,16
fix_wajib_sih,c_dutifullnesss,19
oh_ini,c_deliberation,16
pasang_ah,c_self_discipline,26
mayan_nih,c_deliberation,16
udah_dun,c_self_discipline,26
akan_dibalas_secepatnya,c_self_discipline,26
siapin,c_order,23
saya_pilih,c_deliberation,16
udah_terlanjur,c_deliberation,16
gimana_ya,c_deliberation,16
dijawab_dong,c_order,23
batasan,c_self_discipline,26
limit,c_self_discipline,26
ternyata_ga_cuma_saya,c_deliberation,16
biar_tambah_tokcer,c_achievement,11
ga_akan_ketinggalan,c_self_discipline,26
moga_makin_laris,c_achievement,11
arep,c_achievement,11
saya_akan_coba,c_achievement,11
kedobel_katanya,c_deliberation,16
follow_up,c_achievement,11
bisa_lebih_cepet_ga,c_competence,15
kisi_kisi,c_deliberation,16
shopee_tanam,c_dutifulness,21
pembatalan_sudah_sukses,c_achievement,11
makin_paham_nih,c_competence,15
bukan,c_deliberation,16
diet,c_self_discipline,26
udah_dihitung_teliti,c_deliberation,16
tolong_lah_balas,c_order,23
dokumen_kalian_minta,c_order,23
tidak_ada_resi,c_self_discipline,26
ada_resi_fisik,c_self_discipline,26
perbaiki_donk,c_order,23
jawab_oi,c_order,23
sudah_di_dm_yaa,c_competence,15
sudah_di_dm_kembali,c_competence,15
sudah_berdiskusi,c_competence,15
kedepannya_dicek_dulu,c_order,23
dicek_dulu,c_order,23
dicek_dulu_lah,c_order,23
saya_sebagai_penjual,c_dutifulness,21
udh_aku_dm,c_self-diciplines,24
saya_sudah_telpon,c_self-diciplines,24
driver_sudah_konfirmasi,c_dutifulness,21
tidak_bisa_kirim,c_competence,15
kurir_pakai_gosend,c_dutifulness,21
casenya_sudah_solved,c_competence,15
dikirim_dengan_resi,c_self-discipline,25
ini_bagaimana_bisa,c_deliberation,16
dropship,c_dutifulness,21
kurir,c_dutifulness,21
admin,c_dutifulness,21
siap_min,c_self-discipline,25
supplier,c_dutifulness,21
saya_supplier,c_dutifulness,21
tidak_dikenali,c_deliberation,16
super_seller,c_dutifulness,21
super_seller_sudah,c_competence,15
kurir_sudah,c_competence,15
tercatat,c_self_discipline,26
sudah_tercatat,c_self_discipline,26
kalo_ada,c_deliberation,16
kalau_ada,c_deliberation,16
memangnya_apalagi,c_deliberation,16
perlu_di_cek,c_order,23
bukan_maksimal_lagi,c_deliberation,16
bukan_lagi,c_deliberation,16
kan_masih,c_deliberation,16
masih_ada,c_deliberation,16
dulu_akun_kami,c_self-diciplines,24
kenapa_ya,c_deliberation,16
pesanan_udah_sampe,c_competence,15
udah_sampe,c_competence,15
udah_sampai,c_competence,15
sudah_sampe,c_competence,15
sudah_sampai,c_competence,15
tolong_cairkan_sekarang,c_order,23
tapi_di_kurir,c_deliberation,16
udah_sesuai,c_competence,15
bl,c_dutifulness,21
mohon_konfirmasi,e_assertiveness,29
apa_tetap_mau,c_deliberation,16
coba_ekspedisi,c_delibration,17
kalo_mau,c_deliberation,16
kalau_mau,c_deliberation,16
tapi_katanya,c_deliberation,16
katanya_diluar_area,c_deliberation,16
mohon_dengan_sangat,c_order,23
kembalikan_uang_saya,c_order,23
harusnya,c_competence,15
mereka_tidak_menerima,c_deliberation,16
tidak_menerima,c_deliberation,16
kira_kira,c_deliberation,16
segera_cancel_yah,c_order,23
maaf_mengganggu,c_dutifullness,18
maaf_menganggu_waktunya,c_dutifullness,18
maaf_sebelumnya,c_dutifullness,18
saya_tidak_jadi_beli,c_self_discipline,26
tidak_jadi,c_self_discipline,26
sudah_saya_cancel,c_self_discipline,26
sudah_dichat,c_self_discipline,26
sudah_saya_reply,c_self-diciplines,24
apa_harus,c_deliberation,16
sudah_dikirim_kak,c_self-diciplines,24
sekarang_tidak_ada,c_deliberation,16
cek_dm_dong,c_order,23
wah_serius,c_deliberation,16
salahkah_saya,c_deliberation,16
yang_bawah_kak,c_assertiveness,14
saya_ingin_menanyakan,c_achievement-striving,12
masih_kurang,c_order,23
masa_gitu_sih,c_deliberation,16
sudah_cancel_aja,c_order,23
silahkan_di_cek,c_order,23
coba_yang_jelas,c_order,23
sudah_menyelesaikannya,c_competence,15
tolong_dicarikan,c_order,23
memangnya_tidak_ada,c_deliberation,16
jadi_atau_tidak,c_deliberation,16
kalau_begitu,c_deliberation,16
takut_kebatal_otomatis,c_deliberation,16
sudah,c_competence,15
tapi_jawab_dulu,c_order,23
ok_sudah,c_competence,15
urusan_udah_clear,c_competence,15
mau_nanya_lagi,c_achievement,11
molor_terus,c_self_discipline,26
baik_sudah_berhasil,c_competence,15
sudah_saya_kirim,c_self-discipline,25
tolong_dijelaskan,c_order,23
lagi_error_ya,c_deliberation,16
saya_sudah_inbok,c_self-diciplines,24
bantu_cek_dm_ya,c_order,23
jangan_di_protect,c_order,23
bisa_cek_dm,c_achievement,11
gak_main_main,c_achivement-striving,13
sudah_dicoba,c_self-diciplines,24
sudah_saya_balas,c_self-diciplines,24
biasanya,c_deliberation,16
biasanya_ditanggapi,c_deliberation,16
gmn_kak,c_deliberation,16
caranya_gampang,c_competence,15
wong_tinggal_bagiin,c_order,23
kami_mau_telefon,c_achievement,11
dengan_teliti,c_deliberation,16
oke_saya_tunggu,c_self-diciplines,24
ga_salah_nih,c_deliberation,16
gubernur,c_dutifulness,21
pengen_juga_dong,c_achievement,11
biasanya_lancar_kok,c_dutifulnes,20
kendala,c_deliberation,16
masa_iya,c_deliberation,16
kan_mudah_ya,c_competence,15
tidak_sesuai,c_competence,15
kelamaan_apanya,c_deliberation,16
ayo_dibalas,c_order,23
ayo_coba,c_order,23
sudah_dibalas_dong,c_self-diciplines,24
cepet_bales_dm,c_order,23
buat_yang_ngerasa,c_deliberation,16
uninstall_aja,c_order,23
padahal_ada,c_deliberation,16
sebenernya_simple,c_deliberation,16
gimana_solusinya,c_achievement,11
lah_kalau_tidak,c_deliberation,16
pemenang,c_competence,15
yakin_udh_cukup,c_deliberation,16
aku_udah_tonton,c_self-diciplines,24
saya_tetap_aktifkan,c_self-diciplines,24
coba_absen_dulu,c_order,23
kak_ijin_komplain,c_dutifullness,18
mohon_dipercepat,c_order,23
engga_diasuransiin_kan,c_deliberation,16
ga_konsisten,c_deliberation,16
serba_salah_ye,c_dutifulness,21
susah_urusannya,c_dutifulness,21
untuk_kelanjutan_masalah,c_dutifulness,21
ini_saya_cek,c_delibration,17
saya_mau_banding,c_achievement,11
sampun,c_competence,15
ga_beres_asli,c_competence,15
tolong_baca,c_order,23
demi_bayar,c_achievement,11
asli_langsung_fokus,c_achievement,11
mumpung_inget,c_self_discipline,26
kadang_ngerasa,c_deliberation,16
iya_udah_tau,c_competence,15
pengen_banget_punya,c_achievement,11
min_mau_tanya,c_achievement,11
sangat_berbakat,c_competence,15
kalau_lagi_makan,c_deliberation,16
gamau_cuma_aku,c_competence,15
sesuai_informasi_sebelumnya,c_dutifullnesss,19
harus_membantu_dong,c_dutifullnesss,19
admin_tolong_respon,c_order,23
tapi_ga_sembarangan,c_self_discipline,26
niat_banget,c_competence,15
bisa_tolong_ganti,c_order,23
lagi_sholat_kali,c_deliberation,16
takut_ga_dibolehin,c_deliberation,16
mana_respon_nya,c_order,23
sigap,c_competence,15
melakukan_apapun_bersama,c_achievement,11
suka_reflek,c_deliberation,16
gamau_nyusahin,c_competence,15
aku_ingin_memilikinya,c_achievement,11
valid_no_debat,c_competence,15
min_pusing_ga,c_deliberation,16
aku_sudah_berusaha,c_achievement,11
cek_dm_boss,c_order,23
untuk_menyelesaikan_tugas,c_achievement,11
ngincer,c_achivement-striving,13
mau_beli,c_achievement,11
suka_lupa,c_self_discipline,26
produktif,c_competence,15
makin_praktis,c_competence,15
tolong_bosku_di_balas,c_order,23
tlg_baca_dm_saya,c_order,23
kenapa_biaya_kurir_cuma,c_dutifullnesss,19
sudah_min,c_competence,15
ongkir,c_dutifullnesss,19
ongkir,e_excitement-seeking,30
apa_nih,e_excitement-seeking,30
nunggu_di_chekout,e_activity,27
bales_dmku_dunggg,e_gregariousness,32
okay_siap,e_positive_emotions,35
waw,e_positive_emotions,35
waaaaw,e_positive_emotions,35
kaak,e_gregariousness,32
input_merk_loading,e_activity,27
jadi_akrab,e_warmth,36
gercep_dikit_coba,e_assertiveness,29
encok_nih_mimin,e_gregariousness,32
coba_secara_berkala,e_assertiveness,29
uwawww,e_positive_emotions,35
wa_gelasih,e_positive_emotions,35
tungguin_ae,e_assertiveness,29
cek_dm_dongss,e_gregariousness,32
wahh_beruntung_banget,e_positive_emotions,35
bagi_bagi_dong,e_excitement_seeking,31
mutualan_yokk,e_warmth,36
wkwkwkw_si_bangsat,e_gregariousness,32
ngumpul_kuy_rameiin,e_warmth,36
ko_rada_rada,e_gregariousness,32
yuhu,e_excitement-seeking,30
siap_min,e_positive_emotion,34
makanya,e_assertiveness,29
coba_kirim_ulang,e_assertiveness,29
ini_aja_dah,e_assertiveness,29
mau_ngundang,e_gregariousness,32
stray_kids,e_activity,27
izone,e_activity,27
txt,e_activity,27
exo,e_activity,27
nct_dream,e_activity,27
henry,e_activity,27
heheww,e_gregariousness,32
mantabbbbbbbb_betulllll,e_warmth,36
hyunjin,e_activity,27
secret_number,e_activity,27
aw,e_gregariousness,32
ntaps_banget,e_positive_emotions,35
siwon,e_activity,27
bigbang,e_activity,27
kece_bgt_dah,e_excitement_seeking,31
iu,e_activity,27
gfriend,e_activity,27
biar_rame,e_gregariousness,32
mana_responnya,e_gregariousness,32
seventeen,e_activity,27
twice,e_activity,27
sf9,e_activity,27
day6,e_activity,27
mnies,e_gregariousness,32
bungkusable,e_gregariousness,32
minta_permen,e_assertiveness,29
joget,e_excitement-seeking,30
dbest,e_positive_emotions,35
enerjik,e_excitement_seeking,31
enerjik_banget,e_excitement_seeking,31
akang,e_gregariousness,32
hayoo,e_gregariousness,32
membantu_banget,e_activity,27
maz,e_gregariousness,32
serbu_ah,e_excitement_seeking,31
ahhh_mauuu,e_excitement_seeking,31
adain_lagi_dong,e_excitement_seeking,31
debest,e_positive_emotions,35
sa_ae,e_gregariousness,32
mantul_minn,e_warmth,36
sa_ae_nih,e_gregariousness,32
ashiyaapp,e_positive_emotions,35
harus_nyembunyiin_nih,e_gregariousness,32
